	Team	Number	Name	Goal	GPG	Assist	APG	Block	BPG	Turn	TPG	Games	Tournament	Spirit	Team_Num
460	NIGHTLOCK	15	KATHRYN (KATIE) BARRY	0	0.0	6	1.5					4	2014 USAU Club Championships	13.71	6
461	NIGHTLOCK	16	ABIGAIL EDWARDSVANMUIJEN	1	0.25	1	0.25					4	2014 USAU Club Championships	13.71	6
462	NIGHTLOCK	16	JENNIFER FOUNDS	0	0.0	2	0.5					4	2014 USAU Club Championships	13.71	6
463	NIGHTLOCK	18	SHANNON BUBB	1	0.25	1	0.25					4	2014 USAU Club Championships	13.71	6
464	NIGHTLOCK	20	BRIANA CAHN	12	3.0	5	1.25					4	2014 USAU Club Championships	13.71	6
465	NIGHTLOCK	22	ASHLEY BLACK	2	0.5	0	0.0					4	2014 USAU Club Championships	13.71	6
466	NIGHTLOCK	23	SALLY MIMMS	6	1.5	3	0.75					4	2014 USAU Club Championships	13.71	6
467	NIGHTLOCK	25	AUDREY WEI	4	1.0	4	1.0					4	2014 USAU Club Championships	13.71	6
468	NIGHTLOCK	28	CATHERINE CHEN	0	0.0	1	0.25					4	2014 USAU Club Championships	13.71	6
469	NIGHTLOCK	31	STEPHANIE LIM	3	0.75	3	0.75					4	2014 USAU Club Championships	13.71	6
470	NIGHTLOCK	33	CAROL CHEN	1	0.25	0	0.0					4	2014 USAU Club Championships	13.71	6
471	NIGHTLOCK	35	"LILY ""THUD"" LIN"	1	0.25	4	1.0					4	2014 USAU Club Championships	13.71	6
472	NIGHTLOCK	77	EMILY PRADER	2	0.5	6	1.5					4	2014 USAU Club Championships	13.71	6
473	NIGHTLOCK	88	ALINA KAGAN	2	0.5	1	0.25					4	2014 USAU Club Championships	13.71	6
474	CAPITALS	00	LAURA KINOSHITA	6	1.5	1	0.25					4	2014 USAU Club Championships	13.17	12
475	CAPITALS	01	ANNE MAFTEI	0	0.0	2	0.5					4	2014 USAU Club Championships	13.17	12
476	CAPITALS	04	SARAH KIDD	3	0.75	2	0.5					4	2014 USAU Club Championships	13.17	12
477	CAPITALS	08	ANDREA KURAHASHI	1	0.25	0	0.0					4	2014 USAU Club Championships	13.17	12
478	CAPITALS	10	KATHRYN POHRAN	0	0.0	0	0.0					4	2014 USAU Club Championships	13.17	12
479	CAPITALS	12	DARCY DRUMMOND	11	2.75	10	2.5					4	2014 USAU Club Championships	13.17	12
480	CAPITALS	13	MELISSA DUNBAR	6	1.5	6	1.5					4	2014 USAU Club Championships	13.17	12
481	CAPITALS	14	BRIANNA VANDERGRIENDT	2	0.5	4	1.0					4	2014 USAU Club Championships	13.17	12
482	CAPITALS	16	ADRIANNA ROWE	5	1.25	0	0.0					4	2014 USAU Club Championships	13.17	12
483	CAPITALS	17	ALEX BENEDICT	3	0.75	8	2.0					4	2014 USAU Club Championships	13.17	12
484	CAPITALS	19	KAYLEE SPARKS	6	1.5	2	0.5					4	2014 USAU Club Championships	13.17	12
485	CAPITALS	22	SARAH BOBAK	10	2.5	12	3.0					4	2014 USAU Club Championships	13.17	12
486	CAPITALS	23	MARIE-CHRISTINE JACQUES	0	0.0	2	0.5					4	2014 USAU Club Championships	13.17	12
487	CAPITALS	25	KRISTEN DEARDEN	1	0.25	3	0.75					4	2014 USAU Club Championships	13.17	12
488	CAPITALS	26	CARLA DIFILIPPO	0	0.0	0	0.0					4	2014 USAU Club Championships	13.17	12
489	CAPITALS	44	ERIN BUSSIN	2	0.5	1	0.25					4	2014 USAU Club Championships	13.17	12
490	CAPITALS	45	SHAUNAGH HOWARD	1	0.25	1	0.25					4	2014 USAU Club Championships	13.17	12
491	CAPITALS	50	SAMANTHA CHEUNG	0	0.0	0	0.0					4	2014 USAU Club Championships	13.17	12
492	CAPITALS	51	ALISHA ZHAO	2	0.5	0	0.0					4	2014 USAU Club Championships	13.17	12
493	CAPITALS	74	MEGAN THOMAS	0	0.0	0	0.0					4	2014 USAU Club Championships	13.17	12
494	CAPITALS	77	KAREN CHAN	3	0.75	4	1.0					4	2014 USAU Club Championships	13.17	12
495	CAPITALS	88	TAWNYA GONZALEZ	1	0.25	4	1.0					4	2014 USAU Club Championships	13.17	12
496	CAPITALS	90	JORDAN MERON	5	1.25	5	1.25					4	2014 USAU Club Championships	13.17	12
497	RIOT	01	KELLY JOHNSON	0	0.0	8	1.33333333333					6	2014 USAU Club Championships	14.17	1
498	RIOT	02	ELLE BURSTEIN	3	0.5	0	0.0					6	2014 USAU Club Championships	14.17	1
499	RIOT	03	GWEN AMBLER	2	0.333333333333	2	0.333333333333					6	2014 USAU Club Championships	14.17	1
500	RIOT	04	ROHRE TITCOMB	1	0.166666666667	13	2.16666666667					6	2014 USAU Club Championships	14.17	1
501	RIOT	05	KATE KINGERY	5	0.833333333333	3	0.5					6	2014 USAU Club Championships	14.17	1
502	RIOT	06	SARAH GRIFFITH	10	1.66666666667	7	1.16666666667					6	2014 USAU Club Championships	14.17	1
503	RIOT	07	CALISE CARDENAS	9	1.5	4	0.666666666667					6	2014 USAU Club Championships	14.17	1
504	RIOT	08	RACHEL BRADSHAW	3	0.5	3	0.5					6	2014 USAU Club Championships	14.17	1
505	RIOT	09	SHANNON MCDOWELL	2	0.333333333333	4	0.666666666667					6	2014 USAU Club Championships	14.17	1
506	RIOT	10	SHIRA STERN	1	0.166666666667	3	0.5					6	2014 USAU Club Championships	14.17	1
507	RIOT	11	SHANNON O'MALLEY	3	0.5	4	0.666666666667					6	2014 USAU Club Championships	14.17	1
508	RIOT	12	CALLIE MAH	0	0.0	0	0.0					6	2014 USAU Club Championships	14.17	1
509	RIOT	14	HANA KAWAI	6	1.0	6	1.0					6	2014 USAU Club Championships	14.17	1
510	RIOT	15	BAILEY ZAHNISER	1	0.166666666667	2	0.333333333333					6	2014 USAU Club Championships	14.17	1
511	RIOT	17	DOMINIQUE FONTENETTE	5	0.833333333333	6	1.0					6	2014 USAU Club Championships	14.17	1
512	RIOT	19	FIONA MCKIBBEN	4	0.666666666667	0	0.0					6	2014 USAU Club Championships	14.17	1
513	RIOT	20	KATY CRALEY	8	1.33333333333	0	0.0					6	2014 USAU Club Championships	14.17	1
514	RIOT	21	MOLLY MCKEON	1	0.166666666667	2	0.333333333333					6	2014 USAU Club Championships	14.17	1
515	RIOT	25	ALYSSA WEATHERFORD	3	0.5	9	1.5					6	2014 USAU Club Championships	14.17	1
516	RIOT	34	ANGELICA BOYDEN	1	0.166666666667	1	0.166666666667					6	2014 USAU Club Championships	14.17	1
517	RIOT	38	KATHRYN LAWSON	0	0.0	0	0.0					6	2014 USAU Club Championships	14.17	1
518	RIOT	49	KRISTIN (CHARLIE) EIDE	4	0.666666666667	0	0.0					6	2014 USAU Club Championships	14.17	1
519	RIOT	55	NORA CARR	5	0.833333333333	0	0.0					6	2014 USAU Club Championships	14.17	1
520	RIOT	77	JILLIAN GOODREAU	1	0.166666666667	1	0.166666666667					6	2014 USAU Club Championships	14.17	1
521	RIOT	81	CHARLIE MERCER	5	0.833333333333	3	0.5					6	2014 USAU Club Championships	14.17	1
522	RIOT	91	SARAH DAVIS	0	0.0	0	0.0					6	2014 USAU Club Championships	14.17	1
523	SHOWDOWN	00	LUKIIH CUAN	1	0.2	0	0.0					5	2014 USAU Club Championships	11.17	7
524	SHOWDOWN	03	REBECCA SHELTON	3	0.6	3	0.6					5	2014 USAU Club Championships	11.17	7
525	SHOWDOWN	04	MONICA MATSUMOTO	3	0.6	0	0.0					5	2014 USAU Club Championships	11.17	7
526	SHOWDOWN	05	KIMBER COLES	2	0.4	2	0.4					5	2014 USAU Club Championships	11.17	7
527	SHOWDOWN	07	MARIEL HAMMOND	2	0.4	4	0.8					5	2014 USAU Club Championships	11.17	7
528	SHOWDOWN	08	SHEREEN RABIE	2	0.4	1	0.2					5	2014 USAU Club Championships	11.17	7
529	SHOWDOWN	09	JULIE EAGLE MALECEK	4	0.8	4	0.8					5	2014 USAU Club Championships	11.17	7
530	SHOWDOWN	11	KATEY FORTH	7	1.4	10	2.0					5	2014 USAU Club Championships	11.17	7
531	SHOWDOWN	12	DIANA CHARRIER	1	0.2	2	0.4					5	2014 USAU Club Championships	11.17	7
532	SHOWDOWN	13	ANGELA LEE	1	0.2	3	0.6					5	2014 USAU Club Championships	11.17	7
533	SHOWDOWN	14	EDITH TENG	0	0.0	4	0.8					5	2014 USAU Club Championships	11.17	7
534	SHOWDOWN	15	MARJO POINDEXTER	7	1.4	0	0.0					5	2014 USAU Club Championships	11.17	7
535	SHOWDOWN	16	SARAH LEVINN	13	2.6	1	0.2					5	2014 USAU Club Championships	11.17	7
536	SHOWDOWN	17	MARISSA LAND	1	0.2	0	0.0					5	2014 USAU Club Championships	11.17	7
537	SHOWDOWN	21	SONYA HARRIS	1	0.2	5	1.0					5	2014 USAU Club Championships	11.17	7
538	SHOWDOWN	22	BARBARA KARIA-MARTON	2	0.4	2	0.4					5	2014 USAU Club Championships	11.17	7
539	SHOWDOWN	23	LILLIAN WHITE	1	0.2	2	0.4					5	2014 USAU Club Championships	11.17	7
540	SHOWDOWN	25	TINA WOODINGS	2	0.4	10	2.0					5	2014 USAU Club Championships	11.17	7
541	SHOWDOWN	27	CHRISTINA CONTRERAS	6	1.2	1	0.2					5	2014 USAU Club Championships	11.17	7
542	SHOWDOWN	28	ANNE ORTIZ	1	0.2	0	0.0					5	2014 USAU Club Championships	11.17	7
543	SHOWDOWN	29	MICHELLE ARCENEAUX	5	1.0	2	0.4					5	2014 USAU Club Championships	11.17	7
544	SHOWDOWN	32	REBECCA FORTH	11	2.2	10	2.0					5	2014 USAU Club Championships	11.17	7
545	SHOWDOWN	33	KAYLA RAMIREZ	3	0.6	0	0.0					5	2014 USAU Club Championships	11.17	7
546	SHOWDOWN	34	JESSICA HUYNH	3	0.6	5	1.0					5	2014 USAU Club Championships	11.17	7
547	SHOWDOWN	44	SHARON TSAO	5	1.0	7	1.4					5	2014 USAU Club Championships	11.17	7
548	SHOWDOWN	99	JANEL VENZANT	1	0.2	2	0.4					5	2014 USAU Club Championships	11.17	7
549	FURY	03	CASTLE SINICROPE	0	0.0	0	0.0					7	2014 USAU Club Championships	13.43	0
550	FURY	04	ALEX SNYDER	0	0.0	8	1.14285714286					7	2014 USAU Club Championships	13.43	0
551	FURY	05	KAELA JORGENSON	4	0.571428571429	8	1.14285714286					7	2014 USAU Club Championships	13.43	0
552	FURY	06	ALICIA DANTZKER	0	0.0	1	0.142857142857					7	2014 USAU Club Championships	13.43	0
553	FURY	08	NANCY SUN	1	0.142857142857	4	0.571428571429					7	2014 USAU Club Championships	13.43	0
554	FURY	09	LORYN KANEMARU	3	0.428571428571	2	0.285714285714					7	2014 USAU Club Championships	13.43	0
555	FURY	10	GENEVIEVE LAROCHE	5	0.714285714286	0	0.0					7	2014 USAU Club Championships	13.43	0
556	FURY	11	LAUREN CASEY	3	0.428571428571	2	0.285714285714					7	2014 USAU Club Championships	13.43	0
557	FURY	12	KRISTIE BOWEN	0	0.0	1	0.142857142857					7	2014 USAU Club Championships	13.43	0
558	FURY	13	CREE HOWARD	4	0.571428571429	3	0.428571428571					7	2014 USAU Club Championships	13.43	0
559	FURY	15	ALDEN FLETCHER	5	0.714285714286	0	0.0					7	2014 USAU Club Championships	13.43	0
560	FURY	16	MICHELA MEISTER	0	0.0	0	0.0					7	2014 USAU Club Championships	13.43	0
561	FURY	20	ANDREA ROMANO	2	0.285714285714	3	0.428571428571					7	2014 USAU Club Championships	13.43	0
562	FURY	22	ARLIE STERN	1	0.142857142857	4	0.571428571429					7	2014 USAU Club Championships	13.43	0
563	FURY	23	SABRINA FONG	0	0.0	5	0.714285714286					7	2014 USAU Club Championships	13.43	0
564	FURY	26	LISA PITCAITHLEY	8	1.14285714286	8	1.14285714286					7	2014 USAU Club Championships	13.43	0
565	FURY	27	NESS FAJARDO	5	0.714285714286	2	0.285714285714					7	2014 USAU Club Championships	13.43	0
566	FURY	28	V.Y. CHOW	1	0.142857142857	0	0.0					7	2014 USAU Club Championships	13.43	0
567	FURY	33	ANNA NAZAROV	4	0.571428571429	7	1.0					7	2014 USAU Club Championships	13.43	0
568	FURY	37	ELISABETH DUFFY	9	1.28571428571	0	0.0					7	2014 USAU Club Championships	13.43	0
569	FURY	42	DARRAGH CLANCY	3	0.428571428571	3	0.428571428571					7	2014 USAU Club Championships	13.43	0
570	FURY	44	MAGGIE RUDEN	6	0.857142857143	2	0.285714285714					7	2014 USAU Club Championships	13.43	0
571	FURY	51	CLAIRE DESMOND	12	1.71428571429	9	1.28571428571					7	2014 USAU Club Championships	13.43	0
572	FURY	61	LAKSHMI NARAYAN	0	0.0	0	0.0					7	2014 USAU Club Championships	13.43	0
573	FURY	71	MANISHA DARYANI	5	0.714285714286	0	0.0					7	2014 USAU Club Championships	13.43	0
574	FURY	77	CAROLYN FINNEY	5	0.714285714286	7	1.0					7	2014 USAU Club Championships	13.43	0
575	HEIST	02	RACHAEL ROMANIAK	0	0.0	2	0.5					4	2014 USAU Club Championships	14.71	3
576	HEIST	03	LIZA MINOR	12	3.0	9	2.25					4	2014 USAU Club Championships	14.71	3
577	HEIST	04	JENNY GAYNOR	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
578	HEIST	05	ROSE GLINKA	5	1.25	2	0.5					4	2014 USAU Club Championships	14.71	3
579	HEIST	08	ADRIENNE WELLS	2	0.5	1	0.25					4	2014 USAU Club Championships	14.71	3
580	HEIST	09	LORRAINE GUERIN	3	0.75	3	0.75					4	2014 USAU Club Championships	14.71	3
581	HEIST	10	JESSICA MAST	2	0.5	0	0.0					4	2014 USAU Club Championships	14.71	3
582	HEIST	12	JASMINE DRAPER-MATTHEW	3	0.75	3	0.75					4	2014 USAU Club Championships	14.71	3
583	HEIST	13	ERIN NEWMAN	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
584	HEIST	14	ROBYN WISEMAN	7	1.75	17	4.25					4	2014 USAU Club Championships	14.71	3
585	HEIST	16	ANNA HROVAT-STAEDTER	1	0.25	7	1.75					4	2014 USAU Club Championships	14.71	3
586	HEIST	17	KELLY WIESE	7	1.75	1	0.25					4	2014 USAU Club Championships	14.71	3
587	HEIST	18	KAYLA EMRICK	3	0.75	3	0.75					4	2014 USAU Club Championships	14.71	3
588	HEIST	19	GEORGIA BOSSCHER	6	1.5	12	3.0					4	2014 USAU Club Championships	14.71	3
589	HEIST	20	LAUREN PERUCCO	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
590	HEIST	22	ARTHI PADMANABHAN	2	0.5	2	0.5					4	2014 USAU Club Championships	14.71	3
591	HEIST	23	ANNA WILLIAMS	2	0.5	3	0.75					4	2014 USAU Club Championships	14.71	3
592	HEIST	25	JOANN WONG	6	1.5	1	0.25					4	2014 USAU Club Championships	14.71	3
593	HEIST	26	RACHAEL WESTGATE	8	2.0	5	1.25					4	2014 USAU Club Championships	14.71	3
594	HEIST	30	OLUFUNMILOLA (LOVE) ANJONRIN-OHU	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
595	HEIST	31	MARY VANDUYNE	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
596	HEIST	33	EMILY LANDER	3	0.75	2	0.5					4	2014 USAU Club Championships	14.71	3
597	HEIST	40	AMELIA CUARENTA	6	1.5	1	0.25					4	2014 USAU Club Championships	14.71	3
598	HEIST	44	CORINNE MCKITTRICK	0	0.0	0	0.0					4	2014 USAU Club Championships	14.71	3
599	HEIST	49	JENNIFER NOWAK	3	0.75	0	0.0					4	2014 USAU Club Championships	14.71	3
600	HEIST	77	LAUREL SCHMIDT	0	0.0	3	0.75					4	2014 USAU Club Championships	14.71	3
601	HEIST	87	EMILY LANGLAND	1	0.25	6	1.5					4	2014 USAU Club Championships	14.71	3
602	SCHWA	00	KATIE WEATHERHEAD	1	0.25	3	0.75					4	2014 USAU Club Championships	14.07	5
603	SCHWA	01	JESSE SHOFNER	7	1.75	8	2.0					4	2014 USAU Club Championships	14.07	5
604	SCHWA	02	TRISHA THOMS	5	1.25	1	0.25					4	2014 USAU Club Championships	14.07	5
605	SCHWA	03	OLIVIA BARTRUFF	7	1.75	0	0.0					4	2014 USAU Club Championships	14.07	5
606	SCHWA	05	MARGARET WILSON-MOSES	1	0.25	4	1.0					4	2014 USAU Club Championships	14.07	5
607	SCHWA	06	CHLOE MANDELL	2	0.5	1	0.25					4	2014 USAU Club Championships	14.07	5
608	SCHWA	07	BECKIE ZIPP	2	0.5	1	0.25					4	2014 USAU Club Championships	14.07	5
609	SCHWA	08	ANNA HARE	2	0.5	4	1.0					4	2014 USAU Club Championships	14.07	5
610	SCHWA	09	EMELIE MCKAIN	2	0.5	4	1.0					4	2014 USAU Club Championships	14.07	5
611	SCHWA	10	MALINA WIEBE	12	3.0	1	0.25					4	2014 USAU Club Championships	14.07	5
612	SCHWA	11	EMILY FLANDERS	1	0.25	2	0.5					4	2014 USAU Club Championships	14.07	5
613	SCHWA	12	ERIN DEVLIN	0	0.0	1	0.25					4	2014 USAU Club Championships	14.07	5
614	SCHWA	13	KELLY HANSEN	3	0.75	1	0.25					4	2014 USAU Club Championships	14.07	5
615	SCHWA	14	JENNIFER TIBBALS	11	2.75	5	1.25					4	2014 USAU Club Championships	14.07	5
616	SCHWA	15	SARAH READ-BROWN	3	0.75	3	0.75					4	2014 USAU Club Championships	14.07	5
617	SCHWA	16	ADRIENNE BOVEE	0	0.0	0	0.0					4	2014 USAU Club Championships	14.07	5
618	SCHWA	17	DELIA CHIU	1	0.25	3	0.75					4	2014 USAU Club Championships	14.07	5
619	SCHWA	19	WHITNEY MOUNT	3	0.75	2	0.5					4	2014 USAU Club Championships	14.07	5
620	SCHWA	20	ALEXANDRA ODE	0	0.0	0	0.0					4	2014 USAU Club Championships	14.07	5
621	SCHWA	21	MOLLY MUNSON	2	0.5	1	0.25					4	2014 USAU Club Championships	14.07	5
622	SCHWA	24	SOPHIE DARCH	1	0.25	10	2.5					4	2014 USAU Club Championships	14.07	5
623	SCHWA	28	SHANNON DENNEHY	1	0.25	0	0.0					4	2014 USAU Club Championships	14.07	5
624	SCHWA	33	CATHERINE CATE ROSCOE	3	0.75	7	1.75					4	2014 USAU Club Championships	14.07	5
625	SCHWA	47	AMANDA KOSTIC	0	0.0	7	1.75					4	2014 USAU Club Championships	14.07	5
626	SCHWA	88	REBECCA HAMILTON	0	0.0	0	0.0					4	2014 USAU Club Championships	14.07	5
627	OZONE	02	EMILY LLOYD	3	0.6	3	0.6					5	2014 USAU Club Championships	10.86	9
628	OZONE	03	PAIGE CARVER	2	0.4	0	0.0					5	2014 USAU Club Championships	10.86	9
629	OZONE	05	KATHERINE WILSON	4	0.8	10	2.0					5	2014 USAU Club Championships	10.86	9
630	OZONE	07	LANE SIEDOR	11	2.2	2	0.4					5	2014 USAU Club Championships	10.86	9
631	OZONE	09	PHEBE KEMMER	1	0.2	0	0.0					5	2014 USAU Club Championships	10.86	9
632	OZONE	10	CAROLINE PEARSON	0	0.0	0	0.0					5	2014 USAU Club Championships	10.86	9
633	OZONE	11	KIRSTEN SHELL	4	0.8	1	0.2					5	2014 USAU Club Championships	10.86	9
634	OZONE	12	ANNA NEWTON	2	0.4	5	1.0					5	2014 USAU Club Championships	10.86	9
635	OZONE	13	SARAH OWENBY	2	0.4	8	1.6					5	2014 USAU Club Championships	10.86	9
636	OZONE	14	ALLISON SNOW	8	1.6	5	1.0					5	2014 USAU Club Championships	10.86	9
637	OZONE	17	ANNA BUCHER	1	0.2	2	0.4					5	2014 USAU Club Championships	10.86	9
638	OZONE	18	HANNAH LEATHERS	5	1.0	3	0.6					5	2014 USAU Club Championships	10.86	9
639	OZONE	24	KATHERINE WOOTEN	3	0.6	19	3.8					5	2014 USAU Club Championships	10.86	9
640	OZONE	26	CATHERINE WOODHURST	1	0.2	1	0.2					5	2014 USAU Club Championships	10.86	9
641	OZONE	28	MEG HARRIS	8	1.6	0	0.0					5	2014 USAU Club Championships	10.86	9
642	OZONE	31	SAMANTHA STOVALL	1	0.2	1	0.2					5	2014 USAU Club Championships	10.86	9
643	OZONE	32	HALEY REESE	5	1.0	4	0.8					5	2014 USAU Club Championships	10.86	9
644	OZONE	42	ALISHA KRAMER	1	0.2	0	0.0					5	2014 USAU Club Championships	10.86	9
645	OZONE	44	MIRA WALKER	11	2.2	6	1.2					5	2014 USAU Club Championships	10.86	9
646	OZONE	57	ABBEY HEWITT	16	3.2	3	0.6					5	2014 USAU Club Championships	10.86	9
647	OZONE	71	ANGELA LIN	1	0.2	11	2.2					5	2014 USAU Club Championships	10.86	9
648	OZONE	80	ALISON DOUGLAS	1	0.2	7	1.4					5	2014 USAU Club Championships	10.86	9
649	MOLLY BROWN	03	MAGGIE CHEN	2	0.4	3	0.6					5	2014 USAU Club Championships	13.71	8
650	MOLLY BROWN	07	PAIGE APPLEGATE	4	0.8	0	0.0					5	2014 USAU Club Championships	13.71	8
651	MOLLY BROWN	08	LISA DOAN	2	0.4	1	0.2					5	2014 USAU Club Championships	13.71	8
652	MOLLY BROWN	10	LINDSEY CROSS	12	2.4	5	1.0					5	2014 USAU Club Championships	13.71	8
653	MOLLY BROWN	11	DENA SLATTERY	3	0.6	14	2.8					5	2014 USAU Club Championships	13.71	8
654	MOLLY BROWN	12	CLAIRE HENLY	0	0.0	0	0.0					5	2014 USAU Club Championships	13.71	8
655	MOLLY BROWN	13	CHRISTINA MCDOWELL	2	0.4	3	0.6					5	2014 USAU Club Championships	13.71	8
656	MOLLY BROWN	15	DOROTHE FRANKLIN	0	0.0	0	0.0					5	2014 USAU Club Championships	13.71	8
657	MOLLY BROWN	16	MEGAN COUSINS	2	0.4	1	0.2					5	2014 USAU Club Championships	13.71	8
658	MOLLY BROWN	18	STEPHANIE FROST	0	0.0	0	0.0					5	2014 USAU Club Championships	13.71	8
659	MOLLY BROWN	19	CHRISTINA MICKLE	1	0.2	0	0.0					5	2014 USAU Club Championships	13.71	8
660	MOLLY BROWN	20	EMILY STEGE	1	0.2	0	0.0					5	2014 USAU Club Championships	13.71	8
661	MOLLY BROWN	21	KRISTINA SNODGRASS	22	4.4	2	0.4					5	2014 USAU Club Championships	13.71	8
662	MOLLY BROWN	22	SHANNON WAUGH	4	0.8	3	0.6					5	2014 USAU Club Championships	13.71	8
663	MOLLY BROWN	23	LAUREN BOYLE	3	0.6	2	0.4					5	2014 USAU Club Championships	13.71	8
664	MOLLY BROWN	24	LISI LOHRE	1	0.2	9	1.8					5	2014 USAU Club Championships	13.71	8
665	MOLLY BROWN	27	LAUREN BAECHER	1	0.2	2	0.4					5	2014 USAU Club Championships	13.71	8
666	MOLLY BROWN	28	SALLY LAMBERT	10	2.0	3	0.6					5	2014 USAU Club Championships	13.71	8
667	MOLLY BROWN	32	CHRISTY CHEUNG	3	0.6	2	0.4					5	2014 USAU Club Championships	13.71	8
668	MOLLY BROWN	33	JANA KRUTSINGER	5	1.0	16	3.2					5	2014 USAU Club Championships	13.71	8
669	MOLLY BROWN	42	CAROLYN MATTHEWS	2	0.4	6	1.2					5	2014 USAU Club Championships	13.71	8
670	MOLLY BROWN	52	CLAIRE CHASTAIN	1	0.2	10	2.0					5	2014 USAU Club Championships	13.71	8
671	MOLLY BROWN	80	JEAN  RUSSELL	0	0.0	0	0.0					5	2014 USAU Club Championships	13.71	8
672	NEMESIS	00	LAURA MOORE	6	1.5	5	1.25					4	2014 USAU Club Championships	11.71	11
673	NEMESIS	01	MARGARET KENNEDY	0	0.0	0	0.0					4	2014 USAU Club Championships	11.71	11
674	NEMESIS	03	EMILY DEPALMA	0	0.0	2	0.5					4	2014 USAU Club Championships	11.71	11
675	NEMESIS	04	SAMANTHA CAIN	0	0.0	1	0.25					4	2014 USAU Club Championships	11.71	11
676	NEMESIS	05	KATIE RAYNOLDS	1	0.25	0	0.0					4	2014 USAU Club Championships	11.71	11
677	NEMESIS	06	RISA UMENO	1	0.25	1	0.25					4	2014 USAU Club Championships	11.71	11
678	NEMESIS	07	SERVIA RINDFLEISH	1	0.25	0	0.0					4	2014 USAU Club Championships	11.71	11
679	NEMESIS	08	REBECCA MOORE	7	1.75	1	0.25					4	2014 USAU Club Championships	11.71	11
680	NEMESIS	10	KATHERINE DOLARA	8	2.0	4	1.0					4	2014 USAU Club Championships	11.71	11
681	NEMESIS	12	MEGAN TORMEY	10	2.5	4	1.0					4	2014 USAU Club Championships	11.71	11
682	NEMESIS	13	JESSICA SIPPERLEY	3	0.75	2	0.5					4	2014 USAU Club Championships	11.71	11
683	NEMESIS	15	KIMBERLY STREFF	2	0.5	5	1.25					4	2014 USAU Club Championships	11.71	11
684	NEMESIS	16	JACQUELINE LAI	0	0.0	1	0.25					4	2014 USAU Club Championships	11.71	11
685	NEMESIS	20	EMILIA GARCIA	2	0.5	0	0.0					4	2014 USAU Club Championships	11.71	11
686	NEMESIS	23	EMILY HADEL	1	0.25	4	1.0					4	2014 USAU Club Championships	11.71	11
687	NEMESIS	26	ALEX CHLEBECK	0	0.0	0	0.0					4	2014 USAU Club Championships	11.71	11
688	NEMESIS	31	SARA SCOTT	13	3.25	17	4.25					4	2014 USAU Club Championships	11.71	11
689	NEMESIS	32	CAROL LI	1	0.25	8	2.0					4	2014 USAU Club Championships	11.71	11
690	NEMESIS	43	KELLY BOLT	0	0.0	2	0.5					4	2014 USAU Club Championships	11.71	11
691	NEMESIS	72	JACQUELINE JARIK	10	2.5	4	1.0					4	2014 USAU Club Championships	11.71	11
692	NEMESIS	77	SARA MILLER	3	0.75	14	3.5					4	2014 USAU Club Championships	11.71	11
693	NEMESIS	88	NASTASIA TANGHERLINI	5	1.25	3	0.75					4	2014 USAU Club Championships	11.71	11
694	NEMESIS	99	KATHLEEN DYER	7	1.75	1	0.25					4	2014 USAU Club Championships	11.71	11
695	TRAFFIC	00	TERRI WHITEHEAD	12	2.4	3	0.6					5	2014 USAU Club Championships	12.14	4
696	TRAFFIC	02	LOUISA THUE	0	0.0	0	0.0					5	2014 USAU Club Championships	12.14	4
697	TRAFFIC	03	MICHELLE NING	0	0.0	7	1.4					5	2014 USAU Club Championships	12.14	4
698	TRAFFIC	04	KATIE BEREZAN	0	0.0	3	0.6					5	2014 USAU Club Championships	12.14	4
699	TRAFFIC	05	ASHLEE DAVISON	9	1.8	9	1.8					5	2014 USAU Club Championships	12.14	4
700	TRAFFIC	08	ELLIE HAND	1	0.2	1	0.2					5	2014 USAU Club Championships	12.14	4
701	TRAFFIC	09	JESSICA ROCKLIFF	2	0.4	1	0.2					5	2014 USAU Club Championships	12.14	4
702	TRAFFIC	10	JAIMIE KOT	2	0.4	1	0.2					5	2014 USAU Club Championships	12.14	4
703	TRAFFIC	11	EVA CHAM	3	0.6	8	1.6					5	2014 USAU Club Championships	12.14	4
704	TRAFFIC	12	MARIA CHAU	2	0.4	5	1.0					5	2014 USAU Club Championships	12.14	4
705	TRAFFIC	16	MELISSA HARDER	3	0.6	8	1.6					5	2014 USAU Club Championships	12.14	4
706	TRAFFIC	17	CANDICE CHAN	7	1.4	3	0.6					5	2014 USAU Club Championships	12.14	4
707	TRAFFIC	18	KIRA FREW	0	0.0	5	1.0					5	2014 USAU Club Championships	12.14	4
708	TRAFFIC	21	RENA KAWABATA	4	0.8	3	0.6					5	2014 USAU Club Championships	12.14	4
709	TRAFFIC	23	JULIE DAVIAU	1	0.2	0	0.0					5	2014 USAU Club Championships	12.14	4
710	TRAFFIC	24	YAYUK JOFFRES	1	0.2	1	0.2					5	2014 USAU Club Championships	12.14	4
711	TRAFFIC	33	LAURA MASON	14	2.8	7	1.4					5	2014 USAU Club Championships	12.14	4
712	TRAFFIC	37	TASIA BALDING	0	0.0	2	0.4					5	2014 USAU Club Championships	12.14	4
